"V1" "V2" "V3" "V4" "V5" "V6" "extr" "extr" "extr" "extr"
"2013/11/30 16:53'07" 41608.70355 26.3 17 1004.3 "" "" "" ""
"2013/11/30 16:53'17" 41608.70367 26.3 17 1004.3 "" "" "" ""
"2013/11/30 16:53'27" 41608.70378 26.3 17 1004.3 "" "" "" ""
"2013/11/30 16:53'37" 41608.7039 26.3 17 1004.4 "" "" "" ""
"2013/11/30 16:53'47" 41608.70402 26.3 17 1004.4 "" "" "" ""
"2013/11/30 16:53'57" 41608.70413 26.4 17 1004.4 "" "" "" ""
"2013/11/30 16:54'07" 41608.70425 26.4 17 1004.4 "" "" "" ""
"2013/11/30 16:54'17" 41608.70436 26.4 18 1004.4 "" "" "" ""
"2013/11/30 16:54'27" 41608.70448 26.4 17 1004.4 "" "" "" ""
"2013/11/30 16:54'37" 41608.70459 26.4 17 1004.4 "" "" "" ""
"2013/11/30 16:54'47" 41608.70471 26.4 17 1004.4 "" "" "" ""
"2013/11/30 16:54'57" 41608.70483 26.4 17 1004.4 "" "" "" ""
"2013/11/30 16:55'07" 41608.70494 26.4 18 1004.4 "" "" "" ""
"2013/11/30 16:55'17" 41608.70506 26.5 16 1004.3 "" "" "" ""
"2013/11/30 16:55'27" 41608.70517 26.5 16 1004.3 "" "" "" ""
"2013/11/30 16:55'37" 41608.70529 26.5 16 1004.4 "" "" "" ""
"2013/11/30 16:55'47" 41608.70541 26.6 16 1004.4 "" "" "" ""
"2013/11/30 16:55'57" 41608.70552 26.6 16 1004.4 "" "" "" ""
"2013/11/30 16:56'07" 41608.70564 26.6 16 1004.4 "" "" "" ""
"2013/11/30 16:56'17" 41608.70575 26.7 16 1004.4 "" "" "" ""
"2013/11/30 16:56'27" 41608.70587 26.7 16 1004.4 "" "" "" ""
"2013/11/30 16:56'37" 41608.70598 26.7 16 1004.4 "" "" "" ""
"2013/11/30 16:56'47" 41608.7061 26.7 16 1004.4 "" "" "" ""
"2013/11/30 16:56'57" 41608.70622 26.7 16 1004.4 "" "" "" ""
"2013/11/30 16:57'07" 41608.70633 26.8 16 1004.4 "" "" "" ""
"2013/11/30 16:57'17" 41608.70645 26.8 16 1004.4 "" "" "" ""
"2013/11/30 16:57'27" 41608.70656 26.8 16 1004.4 "" "" "" ""
"2013/11/30 16:57'37" 41608.70668 26.8 16 1004.4 "" "" "" ""
"2013/11/30 16:57'47" 41608.70679 26.8 16 1004.3 "" "" "" ""
"2013/11/30 16:57'57" 41608.70691 26.8 16 1004.4 "" "" "" ""
"2013/11/30 16:58'07" 41608.70703 26.8 16 1004.4 "" "" "" ""
"2013/11/30 16:58'17" 41608.70714 26.8 16 1004.4 "" "" "" ""
"2013/11/30 16:58'27" 41608.70726 26.8 16 1004.4 "" "" "" ""
"2013/11/30 16:58'37" 41608.70737 26.7 16 1004.4 "" "" "" ""
"2013/11/30 16:58'47" 41608.70749 26.7 16 1004.4 "" "" "" ""
"2013/11/30 16:58'57" 41608.7076 26.7 16 1004.4 "" "" "" ""
"2013/11/30 16:59'07" 41608.70772 26.7 16 1004.4 "" "" "" ""
"2013/11/30 16:59'17" 41608.70784 26.7 16 1004.4 "" "" "" ""
"2013/11/30 16:59'27" 41608.70795 26.7 16 1004.4 "" "" "" ""
"2013/11/30 16:59'37" 41608.70807 26.7 16 1004.4 "" "" "" ""
"2013/11/30 16:59'47" 41608.70818 26.7 16 1004.4 "" "" "" ""
"2013/11/30 16:59'57" 41608.7083 26.6 17 1004.4 "" "" "" ""
"2013/11/30 17:00'07" 41608.70841 26.6 17 1004.4 "" "" "" ""
"2013/11/30 17:00'17" 41608.70853 26.6 16 1004.3 "" "" "" ""
"2013/11/30 17:00'27" 41608.70865 26.6 16 1004.4 "" "" "" ""
"2013/11/30 17:00'37" 41608.70876 26.5 16 1004.4 "" "" "" ""
"2013/11/30 17:00'47" 41608.70888 26.5 16 1004.4 "" "" "" ""
"2013/11/30 17:00'57" 41608.70899 26.4 17 1004.4 "" "" "" ""
"2013/11/30 17:01'07" 41608.70911 26.4 17 1004.4 "" "" "" ""
"2013/11/30 17:01'17" 41608.70922 26.4 17 1004.4 "" "" "" ""
"2013/11/30 17:01'27" 41608.70934 26.4 17 1004.4 "" "" "" ""
"2013/11/30 17:01'37" 41608.70946 26.3 17 1004.4 "" "" "" ""
"2013/11/30 17:01'47" 41608.70957 26.3 18 1004.4 "" "" "" ""
"2013/11/30 17:01'57" 41608.70969 26.3 17 1004.4 "" "" "" ""
"2013/11/30 17:02'07" 41608.7098 26.2 17 1004.4 "" "" "" ""
"2013/11/30 17:02'17" 41608.70992 26.2 18 1004.4 "" "" "" ""
"2013/11/30 17:02'27" 41608.71003 26.2 18 1004.4 "" "" "" ""
"2013/11/30 17:02'37" 41608.71015 26.2 18 1004.4 "" "" "" ""
"2013/11/30 17:02'47" 41608.71027 26.2 18 1004.4 "" "" "" ""
"2013/11/30 17:02'57" 41608.71038 26.2 18 1004.4 "" "" "" ""
"2013/11/30 17:03'07" 41608.7105 26.2 18 1004.4 "" "" "" ""
"2013/11/30 17:03'17" 41608.71061 26.2 18 1004.4 "" "" "" ""
"2013/11/30 17:03'27" 41608.71073 26.2 18 1004.4 "" "" "" ""
"2013/11/30 17:03'37" 41608.71084 26.1 19 1004.4 "" "" "" ""
"2013/11/30 17:03'47" 41608.71096 26.1 18 1004.4 "" "" "" ""
"2013/11/30 17:03'57" 41608.71108 26.1 18 1004.4 "" "" "" ""
"2013/11/30 17:04'07" 41608.71119 26 19 1004.4 "" "" "" ""
"2013/11/30 17:04'17" 41608.71131 26 19 1004.4 "" "" "" ""
"2013/11/30 17:04'27" 41608.71142 25.9 19 1004.4 "" "" "" ""
"2013/11/30 17:04'37" 41608.71154 25.8 19 1004.4 "" "" "" ""
"2013/11/30 17:04'47" 41608.71166 25.8 19 1004.4 "" "" "" ""
"2013/11/30 17:04'57" 41608.71177 25.7 19 1004.4 "" "" "" ""
"2013/11/30 17:05'07" 41608.71189 25.7 19 1004.4 "" "" "" ""
"2013/11/30 17:05'17" 41608.712 25.6 19 1004.5 "" "" "" ""
"2013/11/30 17:05'27" 41608.71212 25.5 19 1004.5 "" "" "" ""
"2013/11/30 17:05'37" 41608.71223 25.4 19 1004.4 "" "" "" ""
"2013/11/30 17:05'47" 41608.71235 25.4 19 1004.5 "" "" "" ""
"2013/11/30 17:05'57" 41608.71247 25.3 19 1004.4 "" "" "" ""
"2013/11/30 17:06'07" 41608.71258 25.3 19 1004.4 "" "" "" ""
"2013/11/30 17:06'17" 41608.7127 25.2 19 1004.4 "" "" "" ""
"2013/11/30 17:06'27" 41608.71281 25.2 20 1004.4 "" "" "" ""
"2013/11/30 17:06'37" 41608.71293 25.1 20 1004.4 "" "" "" ""
"2013/11/30 17:06'47" 41608.71304 25.1 19 1004.4 "" "" "" ""
"2013/11/30 17:06'57" 41608.71316 25 20 1004.4 "" "" "" ""
"2013/11/30 17:07'07" 41608.71328 25 20 1004.5 "" "" "" ""
"2013/11/30 17:07'17" 41608.71339 24.9 19 1004.5 "" "" "" ""
"2013/11/30 17:07'27" 41608.71351 24.9 20 1004.5 "" "" "" ""
"2013/11/30 17:07'37" 41608.71362 24.8 20 1004.5 "" "" "" ""
"2013/11/30 17:07'47" 41608.71374 24.8 20 1004.5 "" "" "" ""
"2013/11/30 17:07'57" 41608.71385 24.8 21 1004.5 "" "" "" ""
"2013/11/30 17:08'07" 41608.71397 24.7 21 1004.5 "" "" "" ""
"2013/11/30 17:08'17" 41608.71409 24.6 21 1004.6 "" "" "" ""
"2013/11/30 17:08'27" 41608.7142 24.5 20 1004.6 "" "" "" ""
"2013/11/30 17:08'37" 41608.71432 24.4 20 1004.7 "" "" "" ""
"2013/11/30 17:08'47" 41608.71443 24.2 18 1004.8 "" "" "" ""
"2013/11/30 17:08'57" 41608.71455 24.1 18 1004.9 "" "" "" ""
"2013/11/30 17:09'07" 41608.71466 23.9 18 1005.1 "" "" "" ""
"2013/11/30 17:09'17" 41608.71478 23.9 21 1005 "" "" "" ""
"2013/11/30 17:09'27" 41608.7149 23.8 21 1005 "" "" "" ""
"2013/11/30 17:09'37" 41608.71501 23.8 22 1005 "" "" "" ""
"2013/11/30 17:09'47" 41608.71513 23.7 22 1005 "" "" "" ""
"2013/11/30 17:09'57" 41608.71524 23.7 22 1005 "" "" "" ""
"2013/11/30 17:10'07" 41608.71536 23.7 23 1005 "" "" "" ""
"2013/11/30 17:10'17" 41608.71547 23.7 23 1005 "" "" "" ""
"2013/11/30 17:10'27" 41608.71559 23.7 23 1005 "" "" "" ""
"2013/11/30 17:10'37" 41608.71571 23.7 23 1005 "" "" "" ""
"2013/11/30 17:10'47" 41608.71582 23.8 23 1005 "" "" "" ""
"2013/11/30 17:10'57" 41608.71594 23.8 24 1005 "" "" "" ""
"2013/11/30 17:11'07" 41608.71605 23.9 24 1005 "" "" "" ""
"2013/11/30 17:11'17" 41608.71617 23.9 24 1005 "" "" "" ""
"2013/11/30 17:11'27" 41608.71628 23.9 24 1005 "" "" "" ""
