"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"ßC"	"%RH"	"hPa"	""	""	""	""	""
"2014/07/16 19:56'55"	"41836.8311921296"	"  24.1000"	"  68.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:57'15"	"41836.8314236111"	"  24.2000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:57'35"	"41836.8316550926"	"  24.2000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:57'55"	"41836.8318865741"	"  24.2000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:58'15"	"41836.8321180556"	"  24.2000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:58'35"	"41836.8323495370"	"  24.3000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:58'55"	"41836.8325810185"	"  24.3000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:59'15"	"41836.8328125000"	"  24.3000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:59'35"	"41836.8330439815"	"  24.3000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:59'55"	"41836.8332754630"	"  24.3000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:00'15"	"41836.8335069444"	"  24.3000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:00'35"	"41836.8337384259"	"  24.4000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:00'55"	"41836.8339699074"	"  24.4000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:01'15"	"41836.8342013889"	"  24.4000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:01'35"	"41836.8344328704"	"  24.4000"	"  69.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:01'55"	"41836.8346643519"	"  24.5000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:02'15"	"41836.8348958333"	"  24.5000"	"  69.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:02'35"	"41836.8351273148"	"  24.5000"	"  69.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:02'55"	"41836.8353587963"	"  24.5000"	"  69.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:03'15"	"41836.8355902778"	"  24.5000"	"  69.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:03'35"	"41836.8358217593"	"  24.6000"	"  69.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:03'55"	"41836.8360532407"	"  24.6000"	"  69.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:04'15"	"41836.8362847222"	"  24.6000"	"  69.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:04'35"	"41836.8365162037"	"  24.6000"	"  69.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:04'55"	"41836.8367476852"	"  24.6000"	"  69.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:05'15"	"41836.8369791667"	"  24.7000"	"  69.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 20:05'35"	"41836.8372106481"	"  24.7000"	"  69.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:05'55"	"41836.8374421296"	"  24.7000"	"  69.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:06'15"	"41836.8376736111"	"  24.7000"	"  69.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:06'35"	"41836.8379050926"	"  24.7000"	"  69.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:06'55"	"41836.8381365741"	"  24.8000"	"  69.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:07'15"	"41836.8383680556"	"  24.7000"	"  69.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:07'35"	"41836.8385995370"	"  24.7000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:07'55"	"41836.8388310185"	"  24.7000"	"  68.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:08'15"	"41836.8390625000"	"  24.7000"	"  68.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:08'35"	"41836.8392939815"	"  24.7000"	"  68.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:08'55"	"41836.8395254630"	"  24.6000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:09'15"	"41836.8397569444"	"  24.6000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:09'35"	"41836.8399884259"	"  24.6000"	"  67.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:09'55"	"41836.8402199074"	"  24.6000"	"  67.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:10'15"	"41836.8404513889"	"  24.6000"	"  67.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:10'35"	"41836.8406828704"	"  24.5000"	"  67.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:10'55"	"41836.8409143519"	"  24.5000"	"  67.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:11'15"	"41836.8411458333"	"  24.5000"	"  66.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:11'35"	"41836.8413773148"	"  24.5000"	"  66.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:11'55"	"41836.8416087963"	"  24.4000"	"  66.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:12'15"	"41836.8418402778"	"  24.4000"	"  65.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:12'35"	"41836.8420717593"	"  24.4000"	"  65.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:12'55"	"41836.8423032407"	"  24.3000"	"  65.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:13'15"	"41836.8425347222"	"  24.3000"	"  64.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:13'35"	"41836.8427662037"	"  24.3000"	"  64.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:13'55"	"41836.8429976852"	"  24.2000"	"  64.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 20:14'15"	"41836.8432291667"	"  24.2000"	"  64.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:14'35"	"41836.8434606481"	"  24.2000"	"  64.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:14'55"	"41836.8436921296"	"  24.1000"	"  64.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:15'15"	"41836.8439236111"	"  24.1000"	"  63.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:15'35"	"41836.8441550926"	"  24.0000"	"  63.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:15'55"	"41836.8443865741"	"  24.0000"	"  63.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:16'15"	"41836.8446180556"	"  24.0000"	"  63.0000"	"  997.8000"	""	""	""	""	""	
"2014/07/16 20:16'35"	"41836.8448495370"	"  23.9000"	"  62.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 20:16'55"	"41836.8450810185"	"  23.8000"	"  62.0000"	"  997.8000"	""	""	""	""	""	
"2014/07/16 20:17'15"	"41836.8453125000"	"  23.7000"	"  62.0000"	"  997.8000"	""	""	""	""	""	
"2014/07/16 20:17'35"	"41836.8455439815"	"  23.7000"	"  61.0000"	"  997.8000"	""	""	""	""	""	
"2014/07/16 20:17'55"	"41836.8457754630"	"  23.7000"	"  61.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:18'15"	"41836.8460069444"	"  23.6000"	"  61.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:18'35"	"41836.8462384259"	"  23.6000"	"  61.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:18'55"	"41836.8464699074"	"  23.5000"	"  61.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:19'15"	"41836.8467013889"	"  23.5000"	"  60.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:19'35"	"41836.8469328704"	"  23.5000"	"  60.0000"	"  997.8000"	""	""	""	""	""	
"2014/07/16 20:19'55"	"41836.8471643519"	"  23.4000"	"  60.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:20'15"	"41836.8473958333"	"  23.4000"	"  60.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:20'35"	"41836.8476273148"	"  23.3000"	"  59.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:20'55"	"41836.8478587963"	"  23.3000"	"  59.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:21'15"	"41836.8480902778"	"  23.2000"	"  59.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:21'35"	"41836.8483217593"	"  23.2000"	"  59.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:21'55"	"41836.8485532407"	"  23.2000"	"  59.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:22'15"	"41836.8487847222"	"  23.1000"	"  59.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:22'35"	"41836.8490162037"	"  23.1000"	"  58.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:22'55"	"41836.8492476852"	"  23.0000"	"  58.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:23'15"	"41836.8494791667"	"  23.0000"	"  58.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:23'35"	"41836.8497106481"	"  22.9000"	"  59.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:23'55"	"41836.8499421296"	"  22.9000"	"  58.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:24'15"	"41836.8501736111"	"  22.8000"	"  58.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:24'35"	"41836.8504050926"	"  22.8000"	"  58.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:24'55"	"41836.8506365741"	"  22.8000"	"  58.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:25'15"	"41836.8508680556"	"  22.8000"	"  58.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:25'35"	"41836.8510995370"	"  22.8000"	"  58.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:25'55"	"41836.8513310185"	"  22.8000"	"  58.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:26'15"	"41836.8515625000"	"  22.8000"	"  58.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:26'35"	"41836.8517939815"	"  22.8000"	"  57.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:26'55"	"41836.8520254630"	"  22.8000"	"  57.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:27'15"	"41836.8522569444"	"  22.8000"	"  57.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:27'35"	"41836.8524884259"	"  22.8000"	"  57.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:27'55"	"41836.8527199074"	"  22.7000"	"  57.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:28'15"	"41836.8529513889"	"  22.7000"	"  57.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:28'35"	"41836.8531828704"	"  22.6000"	"  57.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:28'55"	"41836.8534143519"	"  22.6000"	"  57.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:29'15"	"41836.8536458333"	"  22.6000"	"  57.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:29'35"	"41836.8538773148"	"  22.6000"	"  57.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:29'55"	"41836.8541087963"	"  22.5000"	"  57.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:30'15"	"41836.8543402778"	"  22.4000"	"  57.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:30'35"	"41836.8545717593"	"  22.4000"	"  56.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:30'55"	"41836.8548032407"	"  22.4000"	"  56.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:31'15"	"41836.8550347222"	"  22.4000"	"  56.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:31'35"	"41836.8552662037"	"  22.4000"	"  56.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:31'55"	"41836.8554976852"	"  22.4000"	"  56.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:32'15"	"41836.8557291667"	"  22.4000"	"  56.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:32'35"	"41836.8559606481"	"  22.4000"	"  56.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:32'55"	"41836.8561921296"	"  22.4000"	"  56.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:33'15"	"41836.8564236111"	"  22.3000"	"  56.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:33'35"	"41836.8566550926"	"  22.3000"	"  56.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:33'55"	"41836.8568865741"	"  22.3000"	"  56.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:34'15"	"41836.8571180556"	"  22.3000"	"  56.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:34'35"	"41836.8573495370"	"  22.3000"	"  55.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:34'55"	"41836.8575810185"	"  22.3000"	"  55.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:35'15"	"41836.8578125000"	"  22.2000"	"  55.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:35'35"	"41836.8580439815"	"  22.2000"	"  55.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:35'55"	"41836.8582754630"	"  22.2000"	"  55.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:36'15"	"41836.8585069444"	"  22.2000"	"  55.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:36'35"	"41836.8587384259"	"  22.2000"	"  55.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:36'55"	"41836.8589699074"	"  22.1000"	"  55.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:37'15"	"41836.8592013889"	"  22.1000"	"  55.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:37'35"	"41836.8594328704"	"  22.1000"	"  55.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:37'55"	"41836.8596643519"	"  22.1000"	"  55.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:38'15"	"41836.8598958333"	"  22.1000"	"  55.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:38'35"	"41836.8601273148"	"  22.1000"	"  55.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:38'55"	"41836.8603587963"	"  22.1000"	"  55.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:39'15"	"41836.8605902778"	"  22.1000"	"  55.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:39'35"	"41836.8608217593"	"  22.1000"	"  55.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:39'55"	"41836.8610532407"	"  22.1000"	"  54.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:40'15"	"41836.8612847222"	"  22.1000"	"  54.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:40'35"	"41836.8615162037"	"  22.1000"	"  54.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:40'55"	"41836.8617476852"	"  22.1000"	"  54.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:41'15"	"41836.8619791667"	"  22.1000"	"  55.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:41'35"	"41836.8622106481"	"  22.2000"	"  56.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:41'55"	"41836.8624421296"	"  22.2000"	"  57.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:42'15"	"41836.8626736111"	"  22.4000"	"  57.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:42'35"	"41836.8629050926"	"  22.4000"	"  59.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:42'55"	"41836.8631365741"	"  22.5000"	"  59.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:43'15"	"41836.8633680556"	"  22.6000"	"  60.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:43'35"	"41836.8635995370"	"  22.7000"	"  60.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:43'55"	"41836.8638310185"	"  22.8000"	"  61.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:44'15"	"41836.8640625000"	"  22.8000"	"  62.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:44'35"	"41836.8642939815"	"  22.9000"	"  62.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:44'55"	"41836.8645254630"	"  23.0000"	"  62.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:45'15"	"41836.8647569444"	"  23.0000"	"  63.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:45'35"	"41836.8649884259"	"  23.1000"	"  63.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:45'55"	"41836.8652199074"	"  23.1000"	"  63.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:46'15"	"41836.8654513889"	"  23.2000"	"  64.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:46'35"	"41836.8656828704"	"  23.2000"	"  64.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:46'55"	"41836.8659143519"	"  23.3000"	"  64.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:47'15"	"41836.8661458333"	"  23.3000"	"  65.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:47'35"	"41836.8663773148"	"  23.4000"	"  65.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 20:47'55"	"41836.8666087963"	"  23.5000"	"  65.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:48'15"	"41836.8668402778"	"  23.5000"	"  66.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:48'35"	"41836.8670717593"	"  23.6000"	"  65.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:48'55"	"41836.8673032407"	"  23.6000"	"  66.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:49'15"	"41836.8675347222"	"  23.7000"	"  66.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:49'35"	"41836.8677662037"	"  23.7000"	"  66.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:49'55"	"41836.8679976852"	"  23.7000"	"  67.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:50'15"	"41836.8682291667"	"  23.7000"	"  67.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:50'35"	"41836.8684606481"	"  23.8000"	"  67.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:50'55"	"41836.8686921296"	"  23.8000"	"  67.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:51'15"	"41836.8689236111"	"  23.9000"	"  67.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:51'35"	"41836.8691550926"	"  23.9000"	"  67.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:51'55"	"41836.8693865741"	"  23.9000"	"  68.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:52'15"	"41836.8696180556"	"  23.9000"	"  68.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:52'35"	"41836.8698495370"	"  24.0000"	"  68.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:52'55"	"41836.8700810185"	"  24.0000"	"  68.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:53'15"	"41836.8703125000"	"  24.0000"	"  68.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:53'35"	"41836.8705439815"	"  24.0000"	"  68.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:53'55"	"41836.8707754630"	"  24.0000"	"  68.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:54'15"	"41836.8710069444"	"  24.1000"	"  68.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:54'35"	"41836.8712384259"	"  24.1000"	"  68.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:54'55"	"41836.8714699074"	"  24.2000"	"  68.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:55'15"	"41836.8717013889"	"  24.2000"	"  68.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:55'35"	"41836.8719328704"	"  24.2000"	"  68.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:55'55"	"41836.8721643519"	"  24.2000"	"  68.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:56'15"	"41836.8723958333"	"  24.3000"	"  68.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:56'35"	"41836.8726273148"	"  24.3000"	"  69.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:56'55"	"41836.8728587963"	"  24.3000"	"  69.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:57'15"	"41836.8730902778"	"  24.3000"	"  69.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:57'35"	"41836.8733217593"	"  24.3000"	"  69.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:57'55"	"41836.8735532407"	"  24.3000"	"  69.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:58'15"	"41836.8737847222"	"  24.4000"	"  69.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:58'35"	"41836.8740162037"	"  24.4000"	"  69.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:58'55"	"41836.8742476852"	"  24.4000"	"  69.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 20:59'15"	"41836.8744791667"	"  24.5000"	"  69.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:59'35"	"41836.8747106481"	"  24.5000"	"  69.0000"	"  997.9000"	""	""	""	""	""	
"2014/07/16 20:59'55"	"41836.8749421296"	"  24.5000"	"  69.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 21:00'15"	"41836.8751736111"	"  24.5000"	"  70.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 21:00'35"	"41836.8754050926"	"  24.5000"	"  70.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 21:00'55"	"41836.8756365741"	"  24.6000"	"  70.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 21:01'15"	"41836.8758680556"	"  24.6000"	"  70.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 21:01'35"	"41836.8760995370"	"  24.6000"	"  70.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 21:01'55"	"41836.8763310185"	"  24.6000"	"  70.0000"	"  998.0000"	""	""	""	""	""	
"2014/07/16 21:02'15"	"41836.8765625000"	"  24.7000"	"  69.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 21:02'35"	"41836.8767939815"	"  24.7000"	"  70.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 21:02'55"	"41836.8770254630"	"  24.7000"	"  70.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 21:03'15"	"41836.8772569444"	"  24.7000"	"  70.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 21:03'35"	"41836.8774884259"	"  24.8000"	"  70.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 21:03'55"	"41836.8777199074"	"  24.8000"	"  70.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 21:04'15"	"41836.8779513889"	"  24.8000"	"  70.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:04'35"	"41836.8781828704"	"  24.8000"	"  70.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:04'55"	"41836.8784143519"	"  24.8000"	"  70.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 21:05'15"	"41836.8786458333"	"  24.8000"	"  70.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:05'35"	"41836.8788773148"	"  24.8000"	"  70.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:05'55"	"41836.8791087963"	"  24.8000"	"  70.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 21:06'15"	"41836.8793402778"	"  24.8000"	"  69.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:06'35"	"41836.8795717593"	"  24.8000"	"  69.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:06'55"	"41836.8798032407"	"  24.8000"	"  69.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:07'15"	"41836.8800347222"	"  24.8000"	"  68.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 21:07'35"	"41836.8802662037"	"  24.8000"	"  68.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 21:07'55"	"41836.8804976852"	"  24.8000"	"  68.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 21:08'15"	"41836.8807291667"	"  24.7000"	"  68.0000"	"  998.1000"	""	""	""	""	""	
"2014/07/16 21:08'35"	"41836.8809606481"	"  24.6000"	"  68.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:08'55"	"41836.8811921296"	"  24.6000"	"  67.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:09'15"	"41836.8814236111"	"  24.6000"	"  67.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:09'35"	"41836.8816550926"	"  24.6000"	"  67.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:09'55"	"41836.8818865741"	"  24.5000"	"  67.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:10'15"	"41836.8821180556"	"  24.5000"	"  66.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:10'35"	"41836.8823495370"	"  24.5000"	"  66.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:10'55"	"41836.8825810185"	"  24.4000"	"  66.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:11'15"	"41836.8828125000"	"  24.4000"	"  65.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:11'35"	"41836.8830439815"	"  24.3000"	"  65.0000"	"  998.2000"	""	""	""	""	""	
"2014/07/16 21:11'55"	"41836.8832754630"	"  24.3000"	"  65.0000"	"  998.3000"	""	""	""	""	""	
"2014/07/16 21:12'15"	"41836.8835069444"	"  24.3000"	"  65.0000"	"  998.3000"	""	""	""	""	""	
"2014/07/16 21:12'35"	"41836.8837384259"	"  24.2000"	"  65.0000"	"  998.3000"	""	""	""	""	""	
"2014/07/16 21:12'55"	"41836.8839699074"	"  24.2000"	"  65.0000"	"  998.3000"	""	""	""	""	""	
"2014/07/16 21:13'15"	"41836.8842013889"	"  24.2000"	"  65.0000"	"  998.3000"	""	""	""	""	""	
"2014/07/16 21:13'35"	"41836.8844328704"	"  24.1000"	"  65.0000"	"  998.3000"	""	""	""	""	""	
